"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
183.346434,15.16904259,183.346434,15.21744156,183.346434,1.698799968,183.346434,1.624591708,
183.849583,15.21738243,183.849583,15.21831799,183.849583,1.661599874,183.849583,1.605852962,
184.352771,15.23671818,184.352771,15.22103882,184.352771,1.401199937,184.352771,1.556246758,
184.855253,15.30439377,184.855253,15.22398949,184.855253,1.413599968,184.855253,1.512768745,
185.358393,15.19804668,185.358393,15.22476196,185.358393,1.488000035,185.358393,1.505127549,
185.850353,15.25605392,185.850353,15.22588444,185.850353,1.376399994,185.850353,1.514033675,
186.352798,15.13037014,186.352798,15.22515106,186.352798,1.587199926,186.352798,1.51024282,
186.85609,15.27538967,186.85609,15.23556805,186.85609,1.215199947,186.85609,1.400889874,
187.359192,15.27538967,187.359192,15.24375057,187.359192,1.289599895,187.359192,1.31086576,
187.850401,15.31406212,187.850401,15.25041485,187.850401,1.177999973,187.850401,1.280986071,
188.353594,15.19804668,188.353594,15.2532053,188.353594,1.277199984,188.353594,1.254774928,
188.856011,15.24638653,188.856011,15.26063728,188.856011,1.140799999,188.856011,1.220394969,
189.355201,15.26572227,189.355201,15.26218891,189.355201,1.165599942,189.355201,1.200132847,
189.858354,15.27538967,189.858354,15.26323891,189.858354,1.215199947,189.858354,1.192786932,
190.864803,15.25605392,190.864803,15.26525688,190.864803,1.289599895,190.864803,1.215254784,
191.367946,15.35273361,191.367946,15.26037693,191.367946,1.314399958,191.367946,1.268038034,
191.859162,15.27538967,191.859162,15.25274181,191.859162,1.363999963,191.859162,1.303036928,
192.361616,15.18837833,192.361616,15.21554089,192.361616,2.579199791,192.361616,1.689756036,
192.864789,15.27538967,192.864789,15.19956112,192.864789,1.661599874,192.864789,1.722687721,
193.367992,15.02402306,193.367992,15.18253517,193.367992,1.549999952,193.367992,1.671664476,
193.871145,15.15937424,193.871145,15.18483448,193.871145,1.438399911,193.871145,1.606668115,
194.374354,15.25605392,194.374354,15.18557644,194.374354,1.525200009,194.374354,1.577477098,
194.865516,15.21738243,194.865516,15.1813755,194.865516,1.525200009,194.865516,1.538753629,
195.367959,15.25605392,195.367959,15.18710232,195.367959,1.599599957,195.367959,1.510224223,
195.871211,15.25605392,195.871211,15.19099712,195.871211,1.488000035,195.871211,1.490254521,
196.374375,15.26572227,196.374375,15.19538116,196.374375,1.488000035,196.374375,1.481950879,
196.87754,15.23671818,196.87754,15.19622231,196.87754,1.450800061,196.87754,1.471465111,
197.380748,15.19804668,197.380748,15.20747471,197.380748,1.351599932,197.380748,1.374458671,
197.883152,15.27538967,197.883152,15.21333027,197.883152,1.277199984,197.883152,1.297495008,
198.37443,15.23671818,198.37443,15.22087288,198.37443,1.215199947,198.37443,1.279500961,
198.877588,15.27538967,198.877588,15.22769642,198.877588,1.190400004,198.877588,1.238488793,
199.380766,15.24638653,199.380766,15.22460651,199.380766,1.190400004,199.380766,1.215787768,
199.883992,15.27538967,199.883992,15.23189259,199.883992,1.15320003,199.883992,1.190676689,
200.38717,15.23671818,200.38717,15.23240185,200.38717,1.24000001,200.38717,1.192569017,
200.88999,15.22704983,200.88999,15.23394775,200.88999,1.078800082,200.88999,1.192854047,
201.392773,15.17870998,201.392773,15.23290062,201.392773,1.289599895,201.392773,1.223968267,
201.883977,15.14970684,201.883977,15.23116779,201.883977,1.438399911,201.883977,1.253352165,
