"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
164.345978,10.4317379,164.345978,10.44448853,164.345978,20.83688927,164.345978,22.21220207,
164.848331,10.4317379,164.848331,10.43718052,164.848331,21.64174843,164.848331,22.28476906,
165.339751,10.09335899,165.339751,10.4213047,165.339751,24.20536995,165.339751,22.35861588,
165.842771,10.55742168,165.842771,10.43182182,165.842771,23.34089279,165.842771,22.11466026,
166.345912,10.77978516,166.345912,10.45719814,166.345912,18.33288574,166.345912,21.00732803,
166.849175,10.72177696,166.849175,10.4918375,166.849175,19.64450645,166.849175,20.11667824,
167.352438,10.52841759,167.352438,10.50198746,167.352438,20.12145996,167.352438,19.88395691,
167.855541,10.58642578,167.855541,10.49992657,167.855541,20.80707932,167.855541,19.84914017,
168.34682,10.69277287,168.34682,10.50343513,168.34682,18.98869514,168.34682,19.70066643,
168.849116,10.55742168,168.849116,10.50709343,168.849116,20.41955566,168.849116,19.68355751,
169.352434,10.04501915,169.352434,10.51154327,169.352434,20.98593712,169.352434,19.37216568,
169.855799,10.54775333,169.855799,10.53016281,169.855799,19.137743,169.855799,19.23739433,
170.358805,10.48974609,170.358805,10.52504921,170.358805,17.40878868,170.358805,19.42698669,
170.849978,10.42206955,170.849978,10.52948093,170.849978,18.8992672,170.849978,19.32849693,
171.34916,10.57675743,171.34916,10.53237724,171.34916,18.72040939,171.34916,19.18418503,
171.852454,10.53808594,171.852454,10.5343132,171.852454,19.40603065,171.852454,18.81229591,
172.354724,10.55742168,172.354724,10.51423645,172.354724,22.41679573,172.354724,20.36319733,
172.857969,10.39306641,172.857969,10.46613884,172.857969,21.37346077,172.857969,21.39406967,
173.361186,10.16103458,173.361186,10.42272091,173.361186,22.53603554,173.361186,21.99503517,
173.864405,10.44140625,173.864405,10.41609097,173.864405,21.67155647,173.864405,22.23553085,
174.363535,10.26738262,174.363535,10.3697958,174.363535,20.98593712,174.363535,22.06541061,
174.866818,10.58642578,174.866818,10.375844,174.866818,22.53603554,174.866818,22.19352913,
175.369255,10.23837852,175.369255,10.36756706,175.369255,22.35717773,175.369255,22.12896156,
175.859744,10.35439396,175.859744,10.36707497,175.859744,20.56860352,175.859744,21.92938042,
176.363607,10.41240215,176.363607,10.38373089,176.363607,21.10517502,176.363607,21.91388321,
176.866831,10.41240215,176.866831,10.39521503,176.866831,20.30031776,176.866831,21.50357246,
177.370006,10.51874924,177.370006,10.4211483,177.370006,19.85317421,177.370006,20.15977097,
177.873198,10.38339806,177.873198,10.44212818,177.873198,21.37346077,177.873198,19.9110508,
178.376405,10.58642578,178.376405,10.45516491,178.376405,19.3762207,178.376405,19.74140167,
178.87957,10.41240215,178.87957,10.46285152,178.87957,19.28679085,178.87957,19.55873871,
179.381965,10.55742168,179.381965,10.47058105,179.381965,18.51174355,179.381965,19.50330925,
179.885175,10.38339806,179.885175,10.4815321,179.885175,19.10793495,179.885175,19.29912949,
180.376443,10.60576153,180.376443,10.48940563,180.376443,18.03479004,180.376443,19.23350716,
180.879604,10.64443302,180.879604,10.48919964,180.879604,18.48193359,180.879604,19.08602142,
181.382852,10.60576153,181.382852,10.49177933,181.382852,19.3762207,181.382852,18.89358139,
181.885187,10.49941349,181.885187,10.49901772,181.885187,18.54155159,181.885187,18.62998581,
182.38841,10.38339806,182.38841,10.50824833,182.38841,17.76650238,182.38841,18.50600243,
182.891516,10.29638672,182.891516,10.44158554,182.891516,23.8178463,182.891516,20.53659439,
183.382793,10.13203049,183.382793,10.40014553,183.382793,20.83688927,183.382793,21.50806808,
183.885919,10.37372971,183.885919,10.36818218,183.885919,23.4005127,183.885919,21.98530579,
184.389158,10.30605412,184.389158,10.36508369,184.389158,21.73117638,184.389158,21.99830627,
184.891534,10.25771427,184.891534,10.35868263,184.891534,21.28403282,184.891534,22.16251183,
185.394747,10.18037033,185.394747,10.34057713,185.394747,22.47641563,185.394747,22.25391388,
185.897948,10.07402325,185.897948,10.33368969,185.897948,20.47917366,185.897948,21.8701992,
186.389182,10.26738262,186.389182,10.31398678,186.389182,20.98593712,186.389182,22.00802803,
186.892618,10.70244122,186.892618,10.32608891,186.892618,21.49270058,186.892618,21.85059166,
187.395555,10.77978516,187.395555,10.36185074,187.395555,18.7800293,187.395555,20.55464935,
187.89883,10.65410137,187.89883,10.41739464,187.89883,18.6607914,187.89883,19.19593811,
188.401276,10.63476562,188.401276,10.44277668,188.401276,18.86945724,188.401276,18.7276001,
188.904397,10.72177696,188.904397,10.46606731,188.904397,18.80983925,188.904397,18.83283806,
189.403572,10.52841759,189.403572,10.48012733,189.403572,18.98869514,189.403572,18.47869873,
189.906815,10.55742168,189.906815,10.49773788,189.906815,17.64726448,189.906815,18.13095284,
190.409995,10.36406231,190.409995,10.50250912,190.409995,17.85593224,190.409995,18.17902374,
190.912441,10.64443302,190.912441,10.51528645,190.912441,18.48193359,190.912441,18.23384285,
191.403607,10.42206955,191.403607,10.51900673,191.403607,18.33288574,191.403607,18.13631821,
191.906782,10.51874924,191.906782,10.52707672,191.906782,18.12421989,191.906782,17.93357658,
192.40997,10.42206955,192.40997,10.53062057,192.40997,18.83964729,192.40997,18.04408073,
192.913145,10.55742168,192.913145,10.52782822,192.913145,18.15402794,192.913145,18.01952362,
193.416398,10.33505821,193.416398,10.45486641,193.416398,22.50622559,193.416398,20.90521431,
193.918759,10.51874924,193.918759,10.39782524,193.918759,20.89650917,193.918759,21.59536552,
194.421892,10.22871017,194.421892,10.36909199,194.421892,21.99946213,194.421892,21.91137886,
194.925195,10.4027338,194.925195,10.34077168,194.925195,21.91003418,194.925195,21.80278397,
195.4284,10.21904278,195.4284,10.31570339,195.4284,22.83413124,195.4284,22.0725174,
195.919596,10.29638672,195.919596,10.30672359,195.919596,21.67155647,195.919596,22.06859207,
196.418755,10.460742,196.418755,10.2920866,196.418755,21.70136642,196.418755,22.0896492,
196.921195,10.09335899,196.921195,10.2841177,196.921195,21.58212852,196.921195,22.15565491,
197.424423,10.20937443,197.424423,10.29638863,197.424423,19.55507851,197.424423,21.56111336,
197.927495,10.50908184,197.927495,10.32519436,197.927495,17.97517204,197.927495,20.03559685,
