"vehicle_air_data->baro_alt_meter_x","vehicle_air_data->baro_alt_meter_y","battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y","actuator_controls_0->control[0]_x","actuator_controls_0->control[0]_y","actuator_controls_0->control[1]_x","actuator_controls_0->control[1]_y","actuator_controls_0->control[2]_x","actuator_controls_0->control[2]_y","actuator_controls_0->control[3]_x","actuator_controls_0->control[3]_y","vehicle_local_position->ax_x","vehicle_local_position->ax_y","vehicle_local_position->ay_x","vehicle_local_position->ay_y","vehicle_local_position->az_x","vehicle_local_position->az_y","vehicle_local_position->vx_x","vehicle_local_position->vx_y","vehicle_local_position->vy_x","vehicle_local_position->vy_y","vehicle_local_position->vz_x","vehicle_local_position->vz_y"
29.395056,146.6434479,49.303001,13.77685452,49.303001,13.75396824,49.303001,10.56479931,49.303001,10.98253345,32.927555,0.04039332643,32.927555,0.3160591424,32.927555,0.008819200099,32.927555,0.4494585693,33.031476,-4.166901112,33.031476,5.204063892,33.031476,5.139716148,33.031476,0.06634188443,33.031476,-0.1756872982,33.031476,-2.580276966,
29.406357,146.3052368,49.804716,13.88320255,49.804716,13.80220699,49.804716,10.11840057,49.804716,10.24982357,33.031591,-0.1254332662,33.031591,-0.09194044024,33.031591,-0.03257227689,33.031591,0.4453816116,33.130676,-4.816044331,33.130676,-8.256745338,33.130676,0.7103875875,33.130676,0.1150150076,33.130676,-0.2215889692,33.130676,-2.509010553,
29.429224,146.2206726,50.307078,13.8928709,50.307078,13.76613903,50.307078,9.746399879,50.307078,10.75958824,33.134761,-0.01513190288,33.134761,-0.1965650469,33.134761,-0.0121229142,33.134761,0.4491397142,33.234677,-0.7155949473,33.234677,8.92682457,33.234677,10.18030167,33.234677,0.1471362412,33.234677,-0.181856975,33.234677,-2.414159298,
29.440415,146.3897858,50.80871,13.70917892,50.80871,13.74253559,50.80871,10.65159988,50.80871,10.79822445,33.234755,-0.02064471878,33.234755,0.1375187635,33.234755,0.002429903951,33.234755,0.4340264201,33.337877,0.3873833418,33.337877,-3.250620604,33.337877,-2.102343321,33.337877,0.1184964553,33.337877,-0.1876199692,33.337877,-2.327274799,
29.451389,145.5468903,51.310379,13.47714806,51.310379,13.73522854,51.310379,11.20959949,51.310379,11.04323387,33.334004,0.03693605214,33.334004,-0.3043594658,33.334004,-0.02901716344,33.334004,0.4435965419,33.433876,-12.63345051,33.433876,-5.328325748,33.433876,-5.909107685,33.433876,0.07131212205,33.433876,-0.1419404447,33.433876,-2.193721771,
29.47211,146.0515747,51.811958,13.79619122,51.811958,13.71418571,51.811958,9.982000351,51.811958,11.03411961,33.438009,-0.3032237887,33.438009,0.2134833783,33.438009,-0.04568773881,33.438009,0.452201426,33.537083,6.27399683,33.537083,-7.802238941,33.537083,-2.390676498,33.537083,0.08836129308,33.537083,-0.1294668913,33.537083,-2.069509745,
29.483841,146.4743347,52.314312,14.03789043,52.314312,13.74128819,52.314312,10.77559948,52.314312,10.53270626,33.537164,0.03867828846,33.537164,0.05477776378,33.537164,-0.005193338729,33.537164,0.4744836688,33.640276,-1.736360669,33.640276,8.358402252,33.640276,-5.768333435,33.640276,0.04264134169,33.640276,-0.09416469932,33.640276,-2.025563002,
29.494079,146.7279968,52.815856,13.35146427,52.815856,13.75727558,52.815856,11.64359951,52.815856,10.10220337,33.640354,-0.05444771051,33.640354,-0.03798943385,33.640354,-0.04508842528,33.640354,0.4590471387,33.736298,-2.785599232,33.736298,1.975702047,33.736298,-8.284549713,33.736298,0.01242368668,33.736298,-0.08364233375,33.736298,-1.948300242,
29.516022,146.6434479,53.317609,13.32246017,53.317609,13.73333073,53.317609,10.9864006,53.317609,10.50681114,33.740448,-0.09019014984,33.740448,0.4048327804,33.740448,-0.02885645255,33.740448,0.4834398031,33.839476,4.940268517,33.839476,1.0435462,33.839476,22.10413742,33.839476,0.03203454241,33.839476,-0.07041607052,33.839476,-1.800589561,
29.526059,146.4743347,53.819077,13.82519436,53.819077,13.77060413,53.819077,8.184000015,53.819077,9.942694664,33.843596,0.1846363544,33.843596,-0.3546364605,33.843596,-0.03584849462,33.843596,0.4757784903,33.943476,-1.939752698,33.943476,-2.918020725,33.943476,-8.544797897,33.943476,0.0005177282728,33.943476,-0.06469266862,33.943476,-1.83122611,
